Latitude,Longitude,Jan-01,Feb-01,Mar-01,Apr-01,May-01,Jun-01,Jul-01,Aug-01,Sep-01,Oct-01,Nov-01,Dec-01,Jan-02,Feb-02,Mar-02,Apr-02,May-02,Jun-02,Jul-02,Aug-02,Sep-02,Oct-02,Nov-02,Dec-02,Jan-03,Feb-03,Mar-03,Apr-03,May-03,Jun-03,Jul-03,Aug-03,Sep-03,Oct-03,Nov-03,Dec-03,Jan-04,Feb-04,Mar-04,Apr-04,May-04,Jun-04,Jul-04,Aug-04,Sep-04,Oct-04,Nov-04,Dec-04,Jan-05,Feb-05,Mar-05,Apr-05,May-05,Jun-05,Jul-05,Aug-05,Sep-05,Oct-05,Nov-05,Dec-05,Jan-06,Feb-06,Mar-06,Apr-06,May-06,Jun-06,Jul-06,Aug-06,Sep-06,Oct-06,Nov-06,Dec-06,Jan-07,Feb-07,Mar-07,Apr-07,May-07,Jun-07,Jul-07,Aug-07,Sep-07,Oct-07,Nov-07,Dec-07,Jan-08,Feb-08,Mar-08,Apr-08,May-08,Jun-08,Jul-08,Aug-08,Sep-08,Oct-08,Nov-08,Dec-08,Jan-09,Feb-09,Mar-09,Apr-09,May-09,Jun-09,Jul-09,Aug-09,Sep-09,Oct-09,Nov-09,Dec-09,Jan-10,Feb-10,Mar-10,Apr-10,May-10,Jun-10,Jul-10,Aug-10,Sep-10,Oct-10,Nov-10,Dec-10,Jan-11,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Aug-11,Sep-11,Oct-11,Nov-11,Dec-11,Jan-12,Feb-12,Mar-12,Apr-12,May-12,Jun-12,Jul-12,Aug-12,Sep-12,Oct-12,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21
33.25,78.5,245.19,245.31,252.19,263.38,293.19,279.69,271.62,275.06,256.38,267.06,250.25,252.56,248.5,230.56,256.5,256.5,273.19,280.56,272.5,291.5,249.62,272.56,251.75,241.5,242.25,238.69,248.94,253.75,261.56,282,284.75,257.19,248.88,254.38,246.12,239.31,240.25,254.12,260.31,260.12,275.94,289,278.56,263.81,259.06,244.81,269,243,231,228.75,247.69,245.75,254.31,281.12,267.5,268.38,261.5,271.56,249.81,237.38,230.94,249.19,245.75,255.12,290,264.25,276.12,278.06,254.5,276.75,249.88,235.06,245,240.12,243.69,264.88,267.5,279.94,279.19,274.38,251.38,249.12,268.19,236.88,231.38,246.12,265.62,250.44,289.38,290.38,290.5,273.81,268.5,271.69,246.75,242,229.56,240.25,251.56,244.38,273.56,257.44,271.12,288.19,259.75,250.88,246.12,241.25,243.69,237.94,260.31,257.44,261.38,269.12,266.44,281.5,250.38,268.94,251.44,244.31,250.62,227.81,253.69,249.44,284.5,286.88,273.56,282.81,267.31,258.75,256.31,241.44,240.31,232.31,246.56,259.56,258.81,262.69,277,283.31,256.19,265.56,251.38,244.5,244.62,230.69,248.19,258.38,265.75,277.44,278.88,270.44,276.69,262.88,248.69,242.38,236.31,232,236.25,252.38,258.81,277.31,274.94,270.31,262.69,260.88,248.69,238.56,243.19,238.19,237.94,267,265.25,275.94,92.88,274.38,248.88,257.25,242.88,250,255.25,245.75,243.06,249.62,276.31,275.25,268.38,259,265.56,262.88,250.5,252.19,224.69,231.31,244.06,254.5,285.44,285.56,283.06,265.06,250.19,263.31,250.94,224.75,246.94,243.75,255.75,254.38,261.19,267.69,266,265.56,246.5,250.75,246.69,252.25,232.06,225.5,235.75,256.62,259.94,263.31,291.75,263.12,273.44,247.75,227.19,244.69,231.25,252.12,232.38,264.44,261.62,267.88,266.38,268.81,249.31,240.69,236.88,228.75,235.62,251.75,248.88,252.31,262.62,258,269.44,258.94,273.5,244.62,249.56,242.12
33.25,78.75,245.19,245.31,252.19,263.38,293.19,279.69,271.62,275.06,256.38,267.06,250.25,252.56,248.5,230.56,256.5,256.5,273.19,280.56,272.5,291.5,249.62,272.56,251.75,241.5,242.25,238.69,248.94,253.75,261.56,282,284.75,257.19,248.88,254.38,246.12,239.31,240.25,254.12,260.31,260.12,275.94,289,278.56,263.81,259.06,244.81,269,243,231,228.75,247.69,245.75,254.31,281.12,267.5,268.38,261.5,271.56,249.81,237.38,230.94,249.19,245.75,255.12,290,264.25,276.12,278.06,254.5,276.75,249.88,235.06,245,240.12,243.69,264.88,267.5,279.94,279.19,274.38,251.38,249.12,268.19,236.88,231.38,246.12,265.62,250.44,289.38,290.38,290.5,273.81,268.5,271.69,246.75,242,229.56,240.25,251.56,244.38,273.56,257.44,271.12,288.19,259.75,250.88,246.12,241.25,243.69,237.94,260.31,257.44,261.38,269.12,266.44,281.5,250.38,268.94,251.44,244.31,250.62,227.81,253.69,249.44,284.5,286.88,273.56,282.81,267.31,258.75,256.31,241.44,240.31,232.31,246.56,259.56,258.81,262.69,277,283.31,256.19,265.56,251.38,244.5,244.62,230.69,248.19,258.38,265.75,277.44,278.88,270.44,276.69,262.88,248.69,242.38,236.31,232,236.25,252.38,258.81,277.31,274.94,270.31,262.69,260.88,248.69,238.56,243.19,238.19,237.94,267,265.25,275.94,92.88,274.38,248.88,257.25,242.88,250,255.25,245.75,243.06,249.62,276.31,275.25,268.38,259,265.56,262.88,250.5,252.19,224.69,231.31,244.06,254.5,285.44,285.56,283.06,265.06,250.19,263.31,250.94,224.75,246.94,243.75,255.75,254.38,261.19,267.69,266,265.56,246.5,250.75,246.69,252.25,232.06,225.5,235.75,256.62,259.94,263.31,291.75,263.12,273.44,247.75,227.19,244.69,231.25,252.12,232.38,264.44,261.62,267.88,266.38,268.81,249.31,240.69,236.88,228.75,235.62,251.75,248.88,252.31,262.62,258,269.44,258.94,273.5,244.62,249.56,242.12
33.25,79,245.19,245.31,252.19,263.38,293.19,279.69,271.62,275.06,256.38,267.06,250.25,252.56,248.5,230.56,256.5,256.5,273.19,280.56,272.5,291.5,249.62,272.56,251.75,241.5,242.25,238.69,248.94,253.75,261.56,282,284.75,257.19,248.88,254.38,246.12,239.31,240.25,254.12,260.31,260.12,275.94,289,278.56,263.81,259.06,244.81,269,243,231,228.75,247.69,245.75,254.31,281.12,267.5,268.38,261.5,271.56,249.81,237.38,230.94,249.19,245.75,255.12,290,264.25,276.12,278.06,254.5,276.75,249.88,235.06,245,240.12,243.69,264.88,267.5,279.94,279.19,274.38,251.38,249.12,268.19,236.88,231.38,246.12,265.62,250.44,289.38,290.38,290.5,273.81,268.5,271.69,246.75,242,229.56,240.25,251.56,244.38,273.56,257.44,271.12,288.19,259.75,250.88,246.12,241.25,243.69,237.94,260.31,257.44,261.38,269.12,266.44,281.5,250.38,268.94,251.44,244.31,250.62,227.81,253.69,249.44,284.5,286.88,273.56,282.81,267.31,258.75,256.31,241.44,240.31,232.31,246.56,259.56,258.81,262.69,277,283.31,256.19,265.56,251.38,244.5,244.62,230.69,248.19,258.38,265.75,277.44,278.88,270.44,276.69,262.88,248.69,242.38,236.31,232,236.25,252.38,258.81,277.31,274.94,270.31,262.69,260.88,248.69,238.56,243.19,238.19,237.94,267,265.25,275.94,92.88,274.38,248.88,257.25,242.88,250,255.25,245.75,243.06,249.62,276.31,275.25,268.38,259,265.56,262.88,250.5,252.19,224.69,231.31,244.06,254.5,285.44,285.56,283.06,265.06,250.19,263.31,250.94,224.75,246.94,243.75,255.75,254.38,261.19,267.69,266,265.56,246.5,250.75,246.69,252.25,232.06,225.5,235.75,256.62,259.94,263.31,291.75,263.12,273.44,247.75,227.19,244.69,231.25,252.12,232.38,264.44,261.62,267.88,266.38,268.81,249.31,240.69,236.88,228.75,235.62,251.75,248.88,252.31,262.62,258,269.44,258.94,273.5,244.62,249.56,242.12
33.25,79.25,246.12,245.56,248.44,260.25,292.75,271.5,261.31,267.62,247.12,261.94,249.19,252.12,249.44,231.31,254.44,254.88,272.38,275.81,262.25,285.62,241.19,265.56,249.88,242.62,244.31,240.5,250.56,251.88,259.38,277.56,278.69,249.94,243.44,248.69,246.69,241.12,243.69,256.62,258.94,257.56,273.88,284.88,271.69,253.81,251.81,237.12,267.81,244.69,233.75,230.5,248.06,245.75,252.75,276,262.94,260.5,251.5,266.62,249.62,238.25,233,250.31,245.38,253.56,286.44,253.88,266,268.75,245.12,271.44,248.62,238,246.94,240.94,245.88,262.88,260.31,274.94,274.69,268.19,243.44,245.69,267.88,237.94,232.94,249.44,264.94,248.25,286.88,288.81,286.56,267.62,261.69,268.31,248.56,244.62,233.12,242,250.88,243.25,271,250.5,265.75,286.81,254.06,246.5,245.56,243.31,245.62,240.31,259.62,255.75,259.38,263.06,259.19,274.81,245.69,264.69,252.25,246.5,252.06,229.81,253.56,244.25,281.31,282.62,268.06,276.94,259.25,255.5,256.56,242.69,241.06,234.25,246.88,256.88,255.06,254.75,272.44,278.25,248.5,262.38,251.06,245.94,246.19,233.56,248.62,255.62,263.19,273.38,276.69,262.88,272,258.25,248.31,244,237.94,234.5,238.19,251.38,254.06,274.88,267.75,264.5,258.25,257.31,249.31,239.44,244.62,240.75,239.56,265.12,263,266.88,96.19,263.25,244.75,253.31,244.38,253.25,259.62,249.44,246.69,250.81,275.5,271.62,262.06,251,262.75,259.94,249.62,253,228.56,237.06,248.44,255.38,283.75,280.38,281.56,259.31,245,258.69,250.69,229.06,250.12,247.12,257.62,253.12,259.5,261.31,254.44,257.31,241.19,248.44,251.81,256.25,236.5,229.94,242.94,257.56,256.94,259.75,291.38,249.56,269.31,245.12,232.12,253.25,237.5,257.94,238.81,263.56,261.12,262.94,261.19,263.94,245.81,239.44,238.75,238.06,245.62,255.62,253.5,253.38,259.5,250.62,262.38,253.38,269.44,244.31,252.44,246.81
33.5,73.75,59.88,50.5,36.38,29.31,291.25,212.94,195.5,225.94,335.75,7.44,41.88,40.94,75,81.38,33.62,16.62,314.12,282.69,305.12,261.25,337.31,9.19,20.62,50.19,39.75,76.19,40.88,42.5,22.06,307.38,234.12,226.31,26.56,10.12,47.56,54.75,56.94,37.94,14.38,70.31,336.25,264.19,266.69,224.94,315.56,33.94,21.38,43.81,66.75,86.81,55,27.19,358.12,283.69,239.44,288,313.19,10.06,24.25,40.81,60.56,31.12,32.62,360,294,277.75,245.94,173.12,341.75,7.56,32.31,58.81,40.19,74,52.69,0.25,344.56,268.38,263,262.25,337.75,8.25,23.44,42.44,55,40.75,12.88,355.75,319.56,281.44,279.88,264.56,330.25,354.25,30.94,34.88,57.38,41.75,29.12,4.25,351.25,311.62,248.38,291.44,339.31,350.62,31.94,44.75,32.12,64.94,19.81,4.44,357.06,318.75,191.62,247.56,308.38,354.25,27.56,33.44,30.44,70.75,20.19,17,333.38,257.69,243.94,231.94,303,7.81,16.69,47.56,49.62,42.94,46,13.44,344.75,304,263.81,273.81,330.69,353.81,4.12,30.31,26.38,58.88,19.38,341.62,326.81,277.94,268.06,225.38,334.25,355.75,7.06,25.81,35.12,42,54.81,336.12,314.88,306.31,255.94,281,327.75,354.69,13.25,15.25,39.06,59.94,59.5,3.69,334.94,304.38,269.44,292.06,331.5,20.62,42.94,26.81,29.31,36.5,36.56,346.31,318.88,274.88,252.75,241.38,310.88,351.5,11.19,16.62,56.19,39.94,350.75,358.62,319.38,277.56,241.5,278.62,321,0.12,35.62,51.44,47.19,38.44,12.19,6.62,347.62,281.06,256.5,286.44,321.62,15.5,31.88,41.69,57.81,71.12,64.19,36.81,351.69,331.44,208.25,211.56,311.12,20.75,74.5,47.25,66.62,49.19,88.94,36.38,26.81,53.44,249.19,228.38,352.56,18.06,49.25,51.5,52.25,36.56,33,5.94,352.94,308.38,245.94,298.81,309.12,35.69,19.44,31.75
33.5,74,59.88,50.5,36.38,29.31,291.25,212.94,195.5,225.94,335.75,7.44,41.88,40.94,75,81.38,33.62,16.62,314.12,282.69,305.12,261.25,337.31,9.19,20.62,50.19,39.75,76.19,40.88,42.5,22.06,307.38,234.12,226.31,26.56,10.12,47.56,54.75,56.94,37.94,14.38,70.31,336.25,264.19,266.69,224.94,315.56,33.94,21.38,43.81,66.75,86.81,55,27.19,358.12,283.69,239.44,288,313.19,10.06,24.25,40.81,60.56,31.12,32.62,360,294,277.75,245.94,173.12,341.75,7.56,32.31,58.81,40.19,74,52.69,0.25,344.56,268.38,263,262.25,337.75,8.25,23.44,42.44,55,40.75,12.88,355.75,319.56,281.44,279.88,264.56,330.25,354.25,30.94,34.88,57.38,41.75,29.12,4.25,351.25,311.62,248.38,291.44,339.31,350.62,31.94,44.75,32.12,64.94,19.81,4.44,357.06,318.75,191.62,247.56,308.38,354.25,27.56,33.44,30.44,70.75,20.19,17,333.38,257.69,243.94,231.94,303,7.81,16.69,47.56,49.62,42.94,46,13.44,344.75,304,263.81,273.81,330.69,353.81,4.12,30.31,26.38,58.88,19.38,341.62,326.81,277.94,268.06,225.38,334.25,355.75,7.06,25.81,35.12,42,54.81,336.12,314.88,306.31,255.94,281,327.75,354.69,13.25,15.25,39.06,59.94,59.5,3.69,334.94,304.38,269.44,292.06,331.5,20.62,42.94,26.81,29.31,36.5,36.56,346.31,318.88,274.88,252.75,241.38,310.88,351.5,11.19,16.62,56.19,39.94,350.75,358.62,319.38,277.56,241.5,278.62,321,0.12,35.62,51.44,47.19,38.44,12.19,6.62,347.62,281.06,256.5,286.44,321.62,15.5,31.88,41.69,57.81,71.12,64.19,36.81,351.69,331.44,208.25,211.56,311.12,20.75,74.5,47.25,66.62,49.19,88.94,36.38,26.81,53.44,249.19,228.38,352.56,18.06,49.25,51.5,52.25,36.56,33,5.94,352.94,308.38,245.94,298.81,309.12,35.69,19.44,31.75
33.5,74.25,119.5,121.12,85.56,195.56,278.19,241.75,226.12,245.62,282.25,333,70.69,62.56,122,127.19,125.31,172,266.38,259.81,272.5,254.19,279.31,323.44,42,97.69,98.44,127.06,98.06,96.44,296.12,279.19,235.75,235.75,233.81,348.69,94,100.94,90.62,62.19,356.25,149.19,296.25,261.12,261.94,243.56,270.19,82.25,18.19,94.69,111.94,136.38,120.81,127.81,239.56,264.25,240.12,261.19,254,336.12,53.31,65.12,94.5,62.94,133.25,294.56,265,257.44,240.06,208.25,294.38,340.12,87,95.56,76.38,120.31,107.5,346.44,271.88,247.62,239.12,242.25,250.94,328.94,15.56,108.19,108.44,63.88,1.38,226.62,279.19,263.12,253.12,244,276.44,323.62,46.5,65.75,100.12,102.88,108.44,138,292,265.75,248.12,253,274.5,298.75,52.25,85,63.69,114.75,3.81,346.81,331.62,275.69,227.31,234.44,249.81,321.12,68.5,52.69,47.12,131.81,54.88,55,299.81,261.56,235.38,230.06,247.38,331.38,23.25,92.94,85.56,140.62,139.94,153.94,299.81,276.62,250.12,241.5,262.06,283.94,73.56,81.69,71,130.19,98.31,274.69,292.62,255.81,241,225.81,244.19,276.5,67.06,81.06,63.75,165.25,156.5,248.62,245.69,273,240.38,237.62,240.88,252.19,62.5,62.44,127.88,130.56,126.81,291.94,300.56,274.81,243.62,248.19,252.06,76.94,100.56,66.38,86.06,90,135.38,346.69,283.75,256.69,239.88,232.25,271.19,300.19,17.25,35.44,111.75,88.88,252.31,3.62,307.88,256.06,236,251.12,261.38,302.31,91.12,86.62,108.19,114.75,60.75,356.88,278.19,261.19,243,255.38,252.44,233.06,79.12,64.06,98.25,127.06,126.56,58.81,321.88,258.19,231.5,232.19,266.5,317.88,106.44,60.06,97.56,67.75,136.69,142.88,144.12,209.12,232.12,231,231.5,155.81,101.62,87.06,74.06,73.81,121.12,50,297.38,264.06,238,255.25,233.38,102.81,44.81,54.25
33.5,74.5,119.5,121.12,85.56,195.56,278.19,241.75,226.12,245.62,282.25,333,70.69,62.56,122,127.19,125.31,172,266.38,259.81,272.5,254.19,279.31,323.44,42,97.69,98.44,127.06,98.06,96.44,296.12,279.19,235.75,235.75,233.81,348.69,94,100.94,90.62,62.19,356.25,149.19,296.25,261.12,261.94,243.56,270.19,82.25,18.19,94.69,111.94,136.38,120.81,127.81,239.56,264.25,240.12,261.19,254,336.12,53.31,65.12,94.5,62.94,133.25,294.56,265,257.44,240.06,208.25,294.38,340.12,87,95.56,76.38,120.31,107.5,346.44,271.88,247.62,239.12,242.25,250.94,328.94,15.56,108.19,108.44,63.88,1.38,226.62,279.19,263.12,253.12,244,276.44,323.62,46.5,65.75,100.12,102.88,108.44,138,292,265.75,248.12,253,274.5,298.75,52.25,85,63.69,114.75,3.81,346.81,331.62,275.69,227.31,234.44,249.81,321.12,68.5,52.69,47.12,131.81,54.88,55,299.81,261.56,235.38,230.06,247.38,331.38,23.25,92.94,85.56,140.62,139.94,153.94,299.81,276.62,250.12,241.5,262.06,283.94,73.56,81.69,71,130.19,98.31,274.69,292.62,255.81,241,225.81,244.19,276.5,67.06,81.06,63.75,165.25,156.5,248.62,245.69,273,240.38,237.62,240.88,252.19,62.5,62.44,127.88,130.56,126.81,291.94,300.56,274.81,243.62,248.19,252.06,76.94,100.56,66.38,86.06,90,135.38,346.69,283.75,256.69,239.88,232.25,271.19,300.19,17.25,35.44,111.75,88.88,252.31,3.62,307.88,256.06,236,251.12,261.38,302.31,91.12,86.62,108.19,114.75,60.75,356.88,278.19,261.19,243,255.38,252.44,233.06,79.12,64.06,98.25,127.06,126.56,58.81,321.88,258.19,231.5,232.19,266.5,317.88,106.44,60.06,97.56,67.75,136.69,142.88,144.12,209.12,232.12,231,231.5,155.81,101.62,87.06,74.06,73.81,121.12,50,297.38,264.06,238,255.25,233.38,102.81,44.81,54.25
33.5,74.75,138.5,147.62,187.5,211.19,275.06,240,227.56,243.44,246.38,275.31,102.19,90.25,137.88,144.62,184.06,192.31,261.25,253.62,254.5,247.62,247,277.81,109.44,121.25,125.75,131.38,126.38,150.12,224.69,272.94,233.88,226.69,218.62,253.62,127.25,117.44,101.56,78.12,311.81,194.19,281.75,262.69,256.19,240.06,255.81,169.44,9.56,118.75,126.81,142.94,129.69,163.19,202.06,262.75,236.38,244.62,237.62,259.75,125.19,88.75,115.06,100.12,158.31,231.56,262.56,247.62,235.94,216.19,251.75,280.56,124.62,109.19,109.62,126.38,119.44,269.88,259.81,245.38,233.94,238.44,233.38,230.81,348.56,130.88,127.44,91,251.62,186.69,266.38,253.5,245.56,236.44,256.94,280.5,89.88,94.06,114.69,129.5,142.25,168.5,249.19,244.75,244.62,244.06,248.56,236.5,103.44,109.25,101.25,132.69,209.88,239.25,261.06,266.31,229.75,230.38,226.5,289.88,107.44,78.44,67.62,138.06,118,161.06,288.94,264.06,231.75,233.5,235.81,232.12,55.12,117.62,99.5,151.5,158.12,168.56,231.94,269.06,241.88,232,225.94,201.31,164.38,119.88,109.06,144.5,132.06,186.69,240.12,248.81,235.88,226.88,238.5,235.69,127.94,138.62,91.81,172.25,159.19,194.62,209.56,252.12,234.12,227.25,233.31,217.56,131,118.25,153.5,145.38,138.56,222.38,233.06,258.56,237.94,239.56,227.75,186.31,130.06,104.44,121.94,130.69,151.31,170.19,256,247.12,235.38,223.31,250.31,248.56,176.19,107.31,126.5,109.69,183.44,190,294.06,253,231.75,237.31,232.06,252.38,138.06,110.06,135.31,138.31,139.88,181.69,213.56,252.31,234.5,242.56,230.94,202,134.06,87.19,116,135.81,134.19,147.75,232.44,251.94,236.19,230.94,258.06,207.88,114.06,66.56,108.06,76.19,142.88,159.19,189.31,214.5,229.75,226.12,214.44,174.06,123.19,112.81,88.94,133.25,149.44,168.38,252.06,251.5,235.38,240.56,227.5,157,95.62,97.19
33.5,75,138.5,147.62,187.5,211.19,275.06,240,227.56,243.44,246.38,275.31,102.19,90.25,137.88,144.62,184.06,192.31,261.25,253.62,254.5,247.62,247,277.81,109.44,121.25,125.75,131.38,126.38,150.12,224.69,272.94,233.88,226.69,218.62,253.62,127.25,117.44,101.56,78.12,311.81,194.19,281.75,262.69,256.19,240.06,255.81,169.44,9.56,118.75,126.81,142.94,129.69,163.19,202.06,262.75,236.38,244.62,237.62,259.75,125.19,88.75,115.06,100.12,158.31,231.56,262.56,247.62,235.94,216.19,251.75,280.56,124.62,109.19,109.62,126.38,119.44,269.88,259.81,245.38,233.94,238.44,233.38,230.81,348.56,130.88,127.44,91,251.62,186.69,266.38,253.5,245.56,236.44,256.94,280.5,89.88,94.06,114.69,129.5,142.25,168.5,249.19,244.75,244.62,244.06,248.56,236.5,103.44,109.25,101.25,132.69,209.88,239.25,261.06,266.31,229.75,230.38,226.5,289.88,107.44,78.44,67.62,138.06,118,161.06,288.94,264.06,231.75,233.5,235.81,232.12,55.12,117.62,99.5,151.5,158.12,168.56,231.94,269.06,241.88,232,225.94,201.31,164.38,119.88,109.06,144.5,132.06,186.69,240.12,248.81,235.88,226.88,238.5,235.69,127.94,138.62,91.81,172.25,159.19,194.62,209.56,252.12,234.12,227.25,233.31,217.56,131,118.25,153.5,145.38,138.56,222.38,233.06,258.56,237.94,239.56,227.75,186.31,130.06,104.44,121.94,130.69,151.31,170.19,256,247.12,235.38,223.31,250.31,248.56,176.19,107.31,126.5,109.69,183.44,190,294.06,253,231.75,237.31,232.06,252.38,138.06,110.06,135.31,138.31,139.88,181.69,213.56,252.31,234.5,242.56,230.94,202,134.06,87.19,116,135.81,134.19,147.75,232.44,251.94,236.19,230.94,258.06,207.88,114.06,66.56,108.06,76.19,142.88,159.19,189.31,214.5,229.75,226.12,214.44,174.06,123.19,112.81,88.94,133.25,149.44,168.38,252.06,251.5,235.38,240.56,227.5,157,95.62,97.19
33.5,75.25,138.5,147.62,187.5,211.19,275.06,240,227.56,243.44,246.38,275.31,102.19,90.25,137.88,144.62,184.06,192.31,261.25,253.62,254.5,247.62,247,277.81,109.44,121.25,125.75,131.38,126.38,150.12,224.69,272.94,233.88,226.69,218.62,253.62,127.25,117.44,101.56,78.12,311.81,194.19,281.75,262.69,256.19,240.06,255.81,169.44,9.56,118.75,126.81,142.94,129.69,163.19,202.06,262.75,236.38,244.62,237.62,259.75,125.19,88.75,115.06,100.12,158.31,231.56,262.56,247.62,235.94,216.19,251.75,280.56,124.62,109.19,109.62,126.38,119.44,269.88,259.81,245.38,233.94,238.44,233.38,230.81,348.56,130.88,127.44,91,251.62,186.69,266.38,253.5,245.56,236.44,256.94,280.5,89.88,94.06,114.69,129.5,142.25,168.5,249.19,244.75,244.62,244.06,248.56,236.5,103.44,109.25,101.25,132.69,209.88,239.25,261.06,266.31,229.75,230.38,226.5,289.88,107.44,78.44,67.62,138.06,118,161.06,288.94,264.06,231.75,233.5,235.81,232.12,55.12,117.62,99.5,151.5,158.12,168.56,231.94,269.06,241.88,232,225.94,201.31,164.38,119.88,109.06,144.5,132.06,186.69,240.12,248.81,235.88,226.88,238.5,235.69,127.94,138.62,91.81,172.25,159.19,194.62,209.56,252.12,234.12,227.25,233.31,217.56,131,118.25,153.5,145.38,138.56,222.38,233.06,258.56,237.94,239.56,227.75,186.31,130.06,104.44,121.94,130.69,151.31,170.19,256,247.12,235.38,223.31,250.31,248.56,176.19,107.31,126.5,109.69,183.44,190,294.06,253,231.75,237.31,232.06,252.38,138.06,110.06,135.31,138.31,139.88,181.69,213.56,252.31,234.5,242.56,230.94,202,134.06,87.19,116,135.81,134.19,147.75,232.44,251.94,236.19,230.94,258.06,207.88,114.06,66.56,108.06,76.19,142.88,159.19,189.31,214.5,229.75,226.12,214.44,174.06,123.19,112.81,88.94,133.25,149.44,168.38,252.06,251.5,235.38,240.56,227.5,157,95.62,97.19
33.5,75.5,142.31,148.56,177.12,214.44,268.62,241.12,230.38,240.38,227.38,239.81,103.56,104.31,129.38,146.12,165.12,200.38,249.56,247.56,242.75,245.56,228.25,248.94,125.38,128.44,124.75,129.88,126.25,151.69,210.06,261.56,237.44,223.31,208.94,168.75,129.81,111.12,96.88,81.31,106.56,202.31,258.31,256.69,248.88,234.75,242.62,148.56,85.31,121.12,117,153.38,116.94,166.44,201.44,256.5,238.69,239.88,232.5,217.56,139.75,100.56,123.88,107.44,145.06,213.5,260.06,242.44,237,227,227.31,231.94,118.81,102.38,106.62,114.56,111.38,182.38,245.81,240.69,236.31,237.62,233.12,201.81,58.88,135.75,135.19,100.75,146.5,180.81,260.5,251.19,245.25,236.25,247.06,252.94,96.5,97.56,115.81,127.38,134.81,169,228.44,230.62,240.81,243.62,232.81,208.69,112.81,107.19,101.75,137.62,134.75,197.88,217.62,241.31,229.56,233.56,213.56,283.44,104.62,95,80.19,134.38,108.5,168,274.31,258.88,232.19,238.25,231.88,187.06,88.88,115.5,108.5,159.56,150.31,174.81,207.62,246.5,240.25,235.5,225.5,206.06,164.81,125.38,113.94,140.88,109.94,190.94,219.25,246.69,240.19,233.88,241.38,222,127.56,148.12,97.94,174.31,158.81,189.81,214.69,241.94,240.12,231.56,231.94,206.75,133.62,123.88,153,149.5,140.94,211.94,219.56,250.38,242.06,243.06,224.25,165.12,139.25,106.31,99.69,122.19,158.38,179.19,243.62,247.25,238.75,225.56,241.88,221.06,166.12,121.69,132.38,133.19,170.31,177.19,266.19,254.06,235.62,232.12,222.81,226.62,142.38,117.19,127.06,140.19,126.06,176.25,204.25,244.5,231.19,236.19,219.12,191.38,128.69,87.25,109.38,137.44,138.06,139.06,207.94,235.62,244.5,230.19,253.19,180.19,113,68.12,103.69,86.56,140.62,127.44,188.44,229.38,232.5,227.31,205.75,168.62,119.06,114.81,86.88,108.81,153.06,171.69,242.5,250.81,240.19,233.31,225.38,144.81,111.62,95.94
